Id,SalePrice
2054,105831.40304511313
2055,165473.0716722844
2056,148958.44321581075
2057,105826.63717060258
2058,203674.21135698477
2059,142459.21493494205
2060,181737.07611810643
2061,183083.2094949872
2062,132789.45797615725
2063,113608.75706893552
2064,134519.64229628598
2065,105940.46943311737
2066,173696.86449186632
2067,116466.29772861254
2068,139936.34168828581
2069,77418.14812943533
2070,111323.10087192456
2071,110183.43072679201
2072,131415.0577045907
2073,132634.00190599044
2074,204447.8753948246
2075,170486.98610219726
2076,122860.38218785543
2077,167602.47718240228
2078,123121.63397080812
2079,126774.86125856976
2080,110905.25309925515
2081,111730.10137996607
2082,132785.76906707845
2083,144099.59906657698
2084,112326.05599419645
2085,122586.86929110071
2086,71744.83476686913
2087,122727.11995700208
2088,93366.0348703049
2089,82634.21666424347
2090,123626.37720324338
2091,100112.06643886107
2092,123665.23338417771
2093,139566.2601991861
2094,120433.6074822337
2095,154021.38338811
2096,79480.36881426988
2097,102308.94393475124
2098,153939.79821861497
2099,49069.0171731789
2100,70681.37657840757
2101,125319.15329001159
2102,108273.3820706261
2103,103099.97877692411
2104,133316.53426223766
2105,141400.06668853422
2106,82453.21705771907
2107,187827.36205302711
2108,122491.43311225402
2109,108927.42623706443
2110,123356.5686971712
2111,133617.85695189046
2112,145893.02648002596
2113,131551.53120751414
2114,120133.07656075098
2115,175227.9454905389
2116,107302.64168607489
2117,144191.61482588312
2118,122378.25322686274
2119,117199.97918214605
2120,117023.7210431337
2121,127816.10460167042
2122,118011.4345970386
2123,90852.15915117232
2124,173538.1862406854
2125,129997.50837240243
2126,152191.52676099213
2127,191288.15221728265
2128,138239.6099862619
2129,118382.28574752453
2130,134005.40281003725
2131,152900.62064392318
2132,117369.4345599745
2133,128201.58498120162
2134,129802.8123203571
2135,130892.10059285749
2136,74378.97914970858
2137,102238.27958059032
2138,139308.58378188853
2139,148709.22291870415
2140,152660.4567581042
2141,165310.50879194785
2142,122311.08288571693
2143,148997.30111727014
2144,118984.51949143925
2145,144904.6991658163
2146,192111.19296471763
2147,148215.64354215842
2148,148406.17277163468
2149,159877.16074455046
2150,234151.08980307655
2151,125484.18393279522
2152,184593.56409836828
2153,183105.061142064
2154,106941.22113902197
2155,143398.45410404485
2156,262345.576451065
2157,232666.11406593447
2158,232170.62134973143
2159,210898.52143202248
2160,182680.3043791145
2161,235445.0553933438
2162,376043.74458031345
2163,343714.04267241125
2164,246811.6610192992
2165,200136.3139645608
2166,150623.09449658493
2167,227937.1683012178
2168,190028.14478342913
2169,197126.47911008372
2170,240261.78000833315
2171,139244.6390758067
2172,131166.711101992
2173,172863.73599496944
2174,222423.30637560086
2175,281418.27364196396
2176,312019.70809738926
2177,241849.63956902572
2178,207293.6827883284
2179,134286.32417313507
2180,204669.5633193429
2181,198381.958491635
2182,227239.8987521563
2183,188230.25535477055
2184,124663.52881828244
2185,126914.83715075221
2186,143363.58477680702
2187,138212.32654879882
2188,156182.31571471636
2189,265717.4977214717
2190,89134.52206160213
2191,65884.50580979051
2192,87816.01558668193
2193,135214.51520379222
2194,110189.78066832585
2195,97699.98394767006
2196,109006.99669190825
2197,129467.52571155946
2198,162332.74451144607
2199,178256.5376916813
2200,144908.09161706912
2201,134907.0573864138
2202,214787.46385799051
2203,144236.2160737142
2204,162505.39027060842
2205,118889.08481384706
2206,109376.5596579894
2207,259349.94245196518
2208,249083.95628527075
2209,221418.34742095924
2210,120726.26791899258
2211,117917.84771417038
2212,122540.70276732062
2213,101449.23549153787
2214,128887.23880028467
2215,105852.77688575618
2216,147793.39250161004
2217,73634.67057970943
2218,54102.28637772966
2219,81127.29378484053
2220,49118.26452517923
2221,339414.0233765245
2222,295207.7028606698
2223,290471.6578077367
2224,208212.4122069659
2225,122932.65483301628
2226,188171.28073901188
2227,189901.77024692
2228,287530.346971211
2229,250655.52591404598
2230,153454.8293721643
2231,218190.68234048167
2232,187322.05367482998
2233,169241.6887866095
2234,244131.29120586393
2235,234287.48912121812
2236,257432.64522184886
2237,316490.83432375436
2238,191786.30436055665
2239,102598.83503911833
2240,157344.5314289009
2241,161085.50974391974
2242,112684.00201648498
2243,130085.86803375033
2244,106134.37443529115
2245,111540.66937743413
2246,136729.93529098935
2247,130457.3953767503
2248,125571.23892921512
2249,124035.07874365339
2250,131153.14921556134
2251,106479.52853766081
2252,184700.83164265883
2253,159228.8887667103
2254,182294.75873588707
2255,181965.86669702156
2256,164369.04221489452
2257,213072.07252616854
2258,154443.6574238684
2259,173369.03269278497
2260,189907.42604179904
2261,200913.69538434627
2262,229781.14152426706
2263,365924.3145576124
2264,438069.7939381856
2265,167926.60238808594
2266,315255.2908154267
2267,376982.0703488821
2268,403783.4777730395
2269,148653.07923026755
2270,182311.92983083226
2271,226509.5204953411
2272,195184.5359287192
2273,158159.02053617447
2274,189480.61711025063
2275,156773.22912145386
2276,191159.1063527845
2277,171687.6679689739
2278,144954.89721115885
2279,149440.33839403087
2280,111014.91589232048
2281,153437.97107017422
2282,168496.51351292356
2283,113333.97977293115
2284,124047.70685616985
2285,152300.92391721593
2286,122328.97779539556
2287,366397.9132506842
2288,291054.38945880486
2289,350255.8190851117
2290,425806.3167920568
2291,336915.25910193915
2292,402485.1478090683
2293,449120.77268386655
2294,389592.19142138446
2295,446055.3679193545
2296,276336.12529345683
2297,365488.0320090842
2298,362289.8790676143
2299,347707.4319114089
2300,333028.94554195297
2301,315144.22386706097
2302,253577.77728105302
2303,241496.12273893045
2304,252274.49635216576
2305,204978.45043920295
2306,196920.061436604
2307,191720.14410486247
2308,230717.949937731
2309,294677.0676236487
2310,204234.65838696604
2311,204794.84435172862
2312,166318.1566062939
2313,160242.47775664707
2314,180200.94380127394
2315,176893.83172278886
2316,202205.0308864372
2317,204172.39305986074
2318,183271.35924501467
2319,186972.72061657673
2320,182025.5313540293
2321,241521.5151129242
2322,192854.60575924104
2323,193715.31572302172
2324,180581.99723300934
2325,213066.18356899678
2326,170041.61504740446
2327,203927.3605342527
2328,224577.43209723887
2329,192639.87090909557
2330,183618.18519828122
2331,332334.3146128375
2332,392810.12402556033
2333,320967.7541350941
2334,271518.9907366645
2335,290608.0667136547
2336,318086.7037522779
2337,198323.6564257862
2338,259537.18982000547
2339,226349.96157874682
2340,400131.32721142354
2341,209585.10424277978
2342,237177.0725187568
2343,229715.54320217605
2344,227898.65688621782
2345,241000.0069775689
2346,218142.41239234072
2347,204991.52075989154
2348,247604.15371146577
2349,181926.74893465286
2350,314647.34213883604
2351,283405.69283583225
2352,254011.8831794489
2353,253536.85037116933
2354,154296.72319919383
2355,145455.40739804972
2356,145881.62323088123
2357,187152.56871747103
2358,191128.15466559434
2359,125323.02327434497
2360,114518.03760408395
2361,144893.14361887542
2362,260484.59622099827
2363,149396.3585960261
2364,160626.3864424249
2365,212704.28814509016
2366,195370.69396631973
2367,223547.1933756088
2368,223903.8799708566
2369,219102.62841313955
2370,169824.12132440708
2371,173939.5148474703
2372,192493.29753349858
2373,283078.16905181506
2374,336842.0357137206
2375,250937.5845080336
2376,317381.3209775415
2377,341249.8212390399
2378,157896.3315850279
2379,215978.69625873273
2380,126463.61384483788
2381,175551.96202295925
2382,197563.34028104955
2383,201161.096803001
2384,240472.7682699279
2385,151010.8292659127
2386,124800.1712057137
2387,136625.29440771908
2388,97848.78893357937
2389,120191.71883684109
2390,154889.5650354171
2391,134631.3070250759
2392,102643.51277135134
2393,167781.15947631898
2394,139451.16422388918
2395,206271.8519131114
2396,127198.16432146006
2397,215509.57707887294
2398,127998.30830884092
2399,73033.35013005618
2400,76970.30256763496
2401,140891.85650199166
2402,130982.98450249566
2403,133598.9636183635
2404,152920.61167635972
2405,144642.72922599714
2406,137729.54456380598
2407,132078.82558254813
2408,152373.86844267926
2409,117655.50978689137
2410,161091.4322580432
2411,116166.29159867138
2412,162948.40053451987
2413,129665.08859698141
2414,167704.38223031853
2415,120109.14362228292
2416,134216.87475098972
2417,134637.01543179233
2418,138305.8422953549
2419,134723.4191056844
2420,131693.88391571498
2421,136296.42945137055
2422,103120.97401557986
2423,120683.0662295827
2424,143194.13707255104
2425,196534.4098667133
2426,125523.8670822527
2427,129295.37777047201
2428,166614.06572652297
2429,113879.41593339664
2430,126606.3392772479
2431,107180.14758060894
2432,145827.17334054306
2433,150191.3001178548
2434,151805.63557389218
2435,155777.94319345843
2436,112949.3437290544
2437,113548.18401900723
2438,139446.73851237298
2439,105286.13979354188
2440,117715.7590351027
2441,105693.49096989894
2442,102913.92546543032
2443,121448.69793841658
2444,117267.04895232223
2445,94627.8531503107
2446,139103.90006833954
2447,165298.01429802392
2448,129282.5521017036
2449,114071.3670331889
2450,154614.66052043074
2451,141102.37124916422
2452,218522.27312821703
2453,88350.45934873978
2454,123924.62967941498
2455,110831.27346658247
2456,134141.56202421634
2457,137769.68458061095
2458,130430.70823355141
2459,108309.42779983525
2460,150250.62886782121
2461,129201.48269723999
2462,119481.91859197573
2463,126484.22514395852
2464,202904.75296691642
2465,134087.35926802555
2466,135985.31529961503
2467,85201.00563038206
2468,94882.43890749996
2469,88176.27343034008
2470,194416.7182489342
2471,210629.9348186069
2472,184183.05051223212
2473,136353.69923189894
2474,78856.26183891334
2475,234917.7264579793
2476,114538.10726584248
2477,118942.7568227288
2478,142250.71400792585
2479,111455.75764632439
2480,164949.77231179993
2481,130841.10126956474
2482,124654.23741083629
2483,105478.99991292946
2484,118466.10711942022
2485,130867.50688610302
2486,144491.84238512404
2487,170579.6330730716
2488,163128.01449774022
2489,158971.365883186
2490,157161.22429324844
2491,87921.94254769891
2492,179129.70563768718
2493,143931.44003231043
2494,144492.40560753524
2495,81473.92752956763
2496,215942.8477295693
2497,162938.16358072025
2498,104895.75490074175
2499,86030.7666711738
2500,145747.45243216012
2501,139640.84638405233
2502,144853.8989711904
2503,106128.99634030349
2504,200535.3858260339
2505,226215.48972665143
2506,252548.37912818714
2507,286574.55539087136
2508,250379.26508560806
2509,219989.066967517
2510,211526.7742374473
2511,172628.88336279496
2512,211441.67937681678
2513,206989.5888128929
2514,256715.30730085465
2515,150467.5551613398
2516,174144.74543938672
2517,147534.79013150232
2518,149459.49393444258
2519,239090.49393792255
2520,216140.4816875489
2521,185961.67291384138
2522,221055.14251701758
2523,128449.16436084498
2524,143307.17571176647
2525,153237.69620606606
2526,128444.67351871108
2527,120053.18703229203
2528,127967.82538997011
2529,142112.54601587073
2530,127924.83664946981
2531,253437.2282951189
2532,222393.0530915929
2533,197086.1139726191
2534,224828.42756129365
2535,284500.30029578565
2536,223155.1309107853
2537,251986.75615117615
2538,181628.31669980419
2539,180879.41840821278
2540,178000.50934107785
2541,169101.335780118
2542,154823.49325442163
2543,118046.5355569437
2544,128761.668769699
2545,135957.3255971813
2546,123745.37576115936
2547,130402.03976593916
2548,153954.1867819746
2549,165680.11926136323
2550,800690.6600384783
2551,142120.34885437664
2552,140796.5566334501
2553,70690.36536314098
2554,83493.43823308562
2555,104789.17818628663
2556,101751.25774998342
2557,113079.55872186902
2558,122305.79420304864
2559,128227.3819521688
2560,149101.94703527965
2561,160335.55150892708
2562,137257.4714294452
2563,164440.04059121176
2564,186183.90879146714
2565,147561.41196376292
2566,141795.64491873863
2567,129131.170583201
2568,213610.82104073782
2569,224073.77839858143
2570,120176.11604127855
2571,187201.61898146954
2572,162793.59321891755
2573,228729.6814199534
2574,290358.4163670727
2575,138217.06657318288
2576,123139.9008369977
2577,147462.30773743597
2578,73480.95972800406
2579,54960.82667572726
2580,88882.67603579184
2581,118571.87793464997
2582,126969.5505347636
2583,273041.6844886708
2584,159891.94462755122
2585,177473.61914629122
2586,214211.85171064382
2587,200165.540895589
2588,146500.59205131608
2589,133698.67142037483
2590,194254.64397594548
2591,214391.90723439117
2592,218499.2283444464
2593,231205.36896911697
2594,164109.88059822927
2595,218621.36222272526
2596,288471.06630123506
2597,198594.2534029483
2598,274290.5229565521
2599,346327.03070802044
2600,155511.1567417897
2601,137295.07028014155
2602,81948.744098039
2603,97833.4392412908
2604,79378.1573244817
2605,73668.27177487452
2606,141399.6338967651
2607,220715.93612865018
2608,194575.6961205989
2609,167243.3628763674
2610,103318.82132620453
2611,137283.01227389884
2612,160773.95399595797
2613,130458.32440033185
2614,134165.46008667332
2615,155795.78283319867
2616,132052.16747492115
2617,168987.46356552895
2618,228460.24813795398
2619,211388.98141213608
2620,192151.40649550015
2621,176426.18689746133
2622,184962.85364002993
2623,238514.27191137028
2624,291099.03221316
2625,292526.58431658393
2626,167056.9094771504
2627,174032.20612594366
2628,432043.5263125485
2629,477361.61202689685
2630,366200.5307269198
2631,434808.7525481673
2632,394715.7262614222
2633,310052.18641692906
2634,404103.0683232596
2635,145824.61464290717
2636,180981.23104362751
2637,200828.46159692403
2638,272462.0474776535
2639,173194.9697723176
2640,160544.4213045347
2641,112500.3453080335
2642,176986.45430679707
2643,112498.07996084122
2644,119008.96708368888
2645,109233.16568816826
2646,95621.39269255103
2647,97890.70795639876
2648,124480.24845791134
2649,152984.80348910176
2650,132177.83669453114
2651,137030.6683823626
2652,371201.0859201242
2653,247804.50972417995
2654,267587.5951120181
2655,395054.13094083837
2656,309833.0396251488
2657,350694.2576797191
2658,317343.7696448392
2659,316013.9040806459
2660,352497.9052858999
2661,359182.10698621057
2662,369954.4544967562
2663,274861.84096066403
2664,287744.78012380085
2665,322755.01376511564
2666,288160.0627290027
2667,166715.0468567304
2668,175145.73214294156
2669,183382.8565046078
2670,276822.88183918945
2671,185560.3977310448
2672,196149.756597735
2673,202010.20897649974
2674,195159.58862173778
2675,185373.21354225453
2676,187050.21045964508
2677,200480.38596280385
2678,237718.36719480157
2679,288276.8837254764
2680,294483.1226545732
2681,395876.76506929076
2682,321512.0372353828
2683,467970.1240653627
2684,313386.53388134274
2685,331131.86944655335
2686,256376.14019495156
2687,308785.90096867905
2688,216129.04098801
2689,213971.770890035
2690,385486.30068495293
2691,194634.9010191723
2692,155761.75097741472
2693,200741.4230427364
2694,139723.2330976253
2695,191775.2985417905
2696,178841.05802115757
2697,188978.5890316891
2698,201310.4497959298
2699,168529.82087117108
2700,141493.56249719468
2701,133956.15220556018
2702,98350.84693462467
2703,92681.5856899599
2704,140165.69039278929
2705,116594.51638398429
2706,108901.18781919804
2707,121870.5460778109
2708,131836.9063150148
2709,103542.73652371921
2710,130650.56254401171
2711,316397.5639770246
2712,393302.2531863374
2713,169680.8037470006
2714,150493.17250148105
2715,178996.9731567494
2716,134326.13606384015
2717,188367.56435757398
2718,215715.5421954898
2719,154780.77235559837
2720,154148.32280321175
2721,141683.5265742367
2722,158016.6752934419
2723,118845.55395759322
2724,135322.16672026616
2725,137050.08509350294
2726,160293.00491755165
2727,164921.65216797282
2728,173331.43479479375
2729,157916.20648167038
2730,142137.26277396522
2731,114470.37613888529
2732,116927.91225787497
2733,157543.33769536664
2734,137524.63296046926
2735,136564.0318208443
